0 	0
0 	0
330 	360
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
240 	270
240 	270
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
270 	300
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
270 	300
0 	0
330 	360
0 	0
330 	360
0 	0
330 	360
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
120 	150
0 	0
0 	0
210 	240
0 	0
0 	0
0 	0
210 	240
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
330 	360
0 	0
0 	0
330 	360
0 	0
0 	0
0 	0
0 	0
0 	0
330 	360
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
330 	360
0 	0
330 	360
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
270 	300
0 	0
300 	330
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
150 	180
0 	0
0 	0
0 	0
0 	0
30 	60
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
270 	300
0 	0
0 	0
0 	0
270 	300
330 	360
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
330 	360
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
330 	360
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
210 	240
0 	0
240 	270
300 	330
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
300 	330
330 	360
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
300 	330
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
150 	180
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
330 	360
0 	0
0 	0
270 	300
0 	0
0 	0
0 	0
0 	0
210 	240
0 	0
90 	120
0 	0
300 	330
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
300 	330
300 	330
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
300 	330
0 	0
0 	0
0 	0
330 	360
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
300 	330
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
60 	90
0 	0
0 	0
270 	300
0 	0
270 	300
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
240 	270
0 	0
0 	0
0 	0
300 	330
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
300 	330
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
180 	210
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
240 	270
0 	0
0 	0
330 	360
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
210 	240
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
300 	330
0 	0
0 	0
300 	330
0 	0
0 	0
0 	0
0 	0
120 	150
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
210 	240
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
270 	300
0 	0
120 	150
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
210 	240
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
210 	240
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
270 	300
0 	0
0 	0
0 	0
0 	0
180 	210
180 	210
0 	0
0 	0
0 	0
0 	0
240 	270
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
300 	330
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
300 	330
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
210 	240
0 	0
240 	270
0 	0
0 	0
210 	240
0 	0
0 	0
270 	300
270 	300
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
210 	240
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
300 	330
120 	150
0 	0
0 	0
180 	210
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
270 	300
0 	0
0 	0
0 	0
120 	150
0 	0
210 	240
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
240 	270
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
60 	90
120 	150
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
270 	300
330 	360
0 	0
0 	0
0 	0
330 	360
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
240 	270
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
270 	300
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
150 	180
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
300 	330
330 	360
0 	0
0 	0
0 	0
0 	0
150 	180
0 	0
0 	0
0 	0
0 	0
120 	150
0 	0
0 	0
0 	0
0 	0
270 	300
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
300 	330
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
60 	90
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
0 	0
300 	330
0 	0
0 	0
